14,34,15,2.005
58,191,81,12.036
62,204,108,22.067
54,226,100,32.095
74,202,87,42.127
60,189,98,52.159
57,189,97,62.191
61,244,101,72.223
60,195,78,82.252
70,191,77,92.28
50,200,85,102.31
69,205,94,112.343
64,228,96,122.371
61,205,84,132.4
46,193,107,142.43
56,221,104,152.463
55,211,88,162.495
68,211,107,172.527
55,230,87,182.562
53,173,82,192.592
69,216,101,202.625
60,210,87,212.657
56,221,94,222.688
45,189,87,232.718
68,208,87,242.75
62,208,92,252.781
51,187,78,262.813
56,222,88,272.844
68,220,95,282.876
43,223,88,292.906
76,227,92,302.938
56,209,103,312.971
55,200,94,323.003
65,233,99,333.034
81,227,115,343.066
56,203,107,353.097
49,204,95,363.128
69,238,101,373.16
60,220,90,383.191
76,194,96,393.222
61,183,96,403.254
53,229,91,413.286
54,209,89,423.316
42,216,91,433.348
62,242,102,443.382
60,240,104,453.413
52,225,90,463.445
53,212,97,473.477
52,214,82,483.507
66,195,96,493.539
47,245,103,503.571
70,197,96,513.603
56,201,84,523.635
67,239,103,533.665
57,188,88,543.697
64,227,90,553.727
61,233,105,563.758
74,207,103,573.791
60,196,91,583.822
61,230,88,593.854
54,243,118,603.886
47,222,88,613.916
45,225,101,623.948
57,250,100,633.979
65,218,112,644.011
62,195,92,654.042
61,228,83,664.073
46,208,82,674.104
53,207,99,684.135
54,169,92,694.167
52,227,97,704.198
60,221,81,714.229
70,211,99,724.259
74,231,89,734.29
58,257,123,744.321
61,237,93,754.352
56,237,110,764.384
69,224,86,774.415
46,227,91,784.446
62,258,95,794.478
73,251,102,804.512
61,215,108,814.542
67,212,122,824.573
68,234,94,834.604
44,231,72,844.635
48,219,81,854.665
68,237,110,864.697
61,204,86,874.729
63,237,97,884.76
52,201,94,894.792
52,219,92,904.823
60,213,106,914.859
60,210,93,924.89
61,203,102,934.921
61,220,84,944.957
80,218,97,954.987
67,230,94,965.018
68,241,99,975.05
68,248,99,985.082
59,229,96,995.113
55,210,84,1005.14
68,220,88,1015.17
67,228,88,1025.21
70,221,87,1035.24
55,223,105,1045.27
61,210,102,1055.3
66,253,100,1065.33
65,226,81,1075.36
60,235,89,1085.39
59,242,89,1095.42
71,200,80,1105.46
58,227,101,1115.49
52,201,102,1125.52
54,200,88,1135.56
58,233,99,1145.59
58,238,102,1155.62
49,244,80,1165.65
43,227,110,1175.68
59,214,97,1185.71
63,244,85,1195.74
56,229,88,1205.77
66,211,110,1215.81
44,229,87,1225.84
67,217,95,1235.87
55,209,109,1245.9
59,214,98,1255.93
59,196,82,1265.96
54,208,88,1275.99
64,219,77,1286.03
63,239,82,1296.06
58,194,88,1306.09
68,210,93,1316.12
53,210,94,1326.15
67,204,89,1336.18
46,221,97,1346.21
50,212,72,1356.24
60,248,80,1366.28
62,228,103,1376.31
57,223,103,1386.34
70,226,84,1396.37
55,231,97,1406.41
68,207,98,1416.44
53,222,87,1426.47
62,257,102,1436.5
77,221,92,1446.54
68,265,107,1456.57
68,201,78,1466.6
63,219,85,1476.63
43,246,109,1486.66
60,238,113,1496.69
64,233,85,1506.72
69,244,116,1516.75
63,255,84,1526.78
65,251,80,1536.82
57,238,108,1546.85
65,205,101,1556.88
62,236,90,1566.91
55,261,108,1576.94
52,231,101,1586.97
58,239,75,1597
66,277,84,1607.03
62,240,97,1617.07
64,248,99,1627.1
65,232,90,1637.13
63,238,91,1647.16
64,253,85,1657.19
56,250,106,1667.22
66,239,88,1677.25
51,220,76,1687.28
74,238,75,1697.32
64,218,68,1707.35
66,241,98,1717.38
74,234,91,1727.41
57,246,90,1737.44
40,218,98,1747.47
66,245,85,1757.5
57,213,100,1767.53
70,262,97,1777.57
69,271,98,1787.6
56,266,105,1797.63
57,232,100,1807.66
69,231,95,1817.69
55,241,83,1827.72
50,216,83,1837.75
77,254,96,1847.79
71,226,94,1857.82
60,247,98,1867.85
57,240,97,1877.88
73,258,109,1887.91
76,254,99,1897.94
51,234,93,1907.97
65,250,98,1918
68,236,111,1928.04
55,226,74,1938.07
70,233,98,1948.1
58,251,111,1958.13
54,255,94,1968.17
63,264,105,1978.2
66,242,84,1988.23
51,220,102,1998.26
57,194,89,2008.29
67,208,88,2018.33
65,255,102,2028.36
59,255,92,2038.39
65,247,86,2048.42
59,222,95,2058.45
78,230,95,2068.48
57,237,94,2078.52
54,238,104,2088.55
62,263,83,2098.58
61,230,93,2108.61
71,223,91,2118.64
56,232,110,2128.67
58,238,94,2138.71
74,242,93,2148.74
62,246,75,2158.77
63,214,84,2168.8
74,262,89,2178.83
75,251,109,2188.87
70,199,93,2198.9
48,230,83,2208.93
55,217,95,2218.96
51,204,85,2228.99
61,232,101,2239.02
64,227,87,2249.06
